sp,seed_source,id,trt,block,seedling,date_1,month_1,ht_1,rcd_1,notes_1,date_2,month_2,ht_2,rcd_2,root_2,shoot_2,rootshoot_2,notes_2,date_3,month_3,ht_3,rcd_3,root_3,shoot_3,rootshoot_3,mdwp_3,pdwp_3,notes_3,date_4,month_4,ht_4,rcd_4,root_4,shoot_4,rootshoot_4,mdwp_4,pdwp_4,100mdwp_4,100pdwp_4,notes_4,date_5,month_5,ht_5,rcd_5,notes_5
laoc,um,389,c,4,7,5/15/2022,May,28.2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/12/2022,December,54,5.85,
laoc,um,390,c,4,8,5/15/2022,May,28.5,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/12/2022,December,43,5.46,
laoc,um,x,c,4,9,5/15/2022,May,29.4,4,,6/24/2022,June,35.5,3.5,,,,,,,,,,,,,,,12/8/2022,December,67.3,6.5,16.267,14.564,1.116932161,-1.22,-0.64,,-0.5,,12/12/2022,December,x,x,
laoc,um,391,c,4,10,5/15/2022,May,27.4,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/12/2022,December,75,5.84,
laoc,um,392,c,4,11,5/15/2022,May,28.7,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/12/2022,December,68.4,6.02,
laoc,um,393,c,4,12,5/15/2022,May,28.4,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/12/2022,December,62.1,5.22,
laoc,um,394,c,4,13,5/15/2022,May,33.3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/12/2022,December,69.5,6.12,
laoc,um,395,c,4,14,5/15/2022,May,23.9,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/12/2022,December,72.3,6.87,
laoc,um,396,c,4,15,5/15/2022,May,33.7,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/12/2022,December,49.6,6.32,
laoc,um,397,c,4,16,5/15/2022,May,34,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/12/2022,December,54.5,6.59,
laoc,um,398,c,5,1,5/15/2022,May,28.6,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/12/2022,December,78.7,8.06,
laoc,um,399,c,5,2,5/15/2022,May,16,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/12/2022,December,39.1,5.14,
laoc,um,400,c,5,3,5/15/2022,May,25.5,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/12/2022,December,55,6.5,
laoc,um,401,c,5,4,5/15/2022,May,30.3,3,,6/24/2022,June,38.4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,12/12/2022,December,58.3,6.78,
laoc,um,402,c,5,5,5/15/2022,May,28.5,3,,,,,,,,,,8/30/2022,Aug/Sept,67.5,6.47,,,,,,,,,,,,,,,,,,,12/12/2022,December,68.5,6.46,
laoc,um,403,c,5,6,5/15/2022,May,30.9,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/12/2022,December,60.7,6.5,
laoc,um,404,c,5,7,5/15/2022,May,31.8,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/12/2022,December,61.6,6.85,
laoc,um,405,c,5,8,5/15/2022,May,22.5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/12/2022,December,39.5,4.5,
laoc,um,406,c,5,9,5/15/2022,May,30.9,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/12/2022,December,71,5.71,
laoc,um,407,c,5,10,5/15/2022,May,24,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/12/2022,December,65.5,7.01,
laoc,um,408,c,5,11,5/15/2022,May,35,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/12/2022,December,72.9,7.67,
laoc,um,409,c,5,12,5/15/2022,May,20.8,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/12/2022,December,46.4,5.34,
laoc,um,x,c,5,13,5/15/2022,May,28.2,3,,,,,,,,,,,,,,,,,,,,12/8/2022,December,53.8,6.36,14.25,12.968,1.098858729,-0.98,-0.58,,-0.43,,12/12/2022,December,x,x,
laoc,um,410,c,5,14,5/15/2022,May,23.2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/12/2022,December,79.2,6.52,
laoc,um,411,c,5,15,5/15/2022,May,20.4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/12/2022,December,65,7.27,
laoc,um,412,c,5,16,5/15/2022,May,31.6,3,,6/24/2022,June,42.4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,12/12/2022,December,57.3,6.38,
laoc,um,413,c,6,1,5/15/2022,May,30.5,3,,,,,,,,,,8/30/2022,Aug/Sept,39.9,5.42,,,,,,,,,,,,,,,,,,,12/12/2022,December,50.6,5.47,
laoc,um,414,c,6,2,5/15/2022,May,29.6,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/12/2022,December,76.1,7.97,
laoc,um,415,c,6,3,5/15/2022,May,30,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/12/2022,December,66.6,5.91,
laoc,um,416,c,6,4,5/15/2022,May,30,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/12/2022,December,62.5,6.1,
laoc,um,417,c,6,5,5/15/2022,May,36.5,3.5,,6/24/2022,June,42.5,4,,,,,,,,,,,,,,,,,,,,,,,,,,,12/12/2022,December,58.4,6.91,
laoc,um,418,c,6,6,5/15/2022,May,18.5,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/12/2022,December,55.4,5.4,
laoc,um,419,c,6,7,5/15/2022,May,30.2,2.5,,6/24/2022,June,42,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,12/12/2022,December,69.3,6.39,
laoc,um,420,c,6,8,5/15/2022,May,30.1,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/12/2022,December,57.1,5.67,
laoc,um,421,c,6,9,5/15/2022,May,44.5,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/12/2022,December,71.6,6.81,
laoc,um,x,c,6,10,5/15/2022,May,34.1,3.5,,,,,,,,,,,,,,,,,,,,12/8/2022,December,54.6,8.1,16.889,14.134,1.194920051,-1,-0.6,,-0.51,,12/12/2022,December,x,x,
laoc,um,x,c,6,11,5/15/2022,May,34.2,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/12/2022,December,x,x,
laoc,um,422,c,6,12,5/15/2022,May,26.2,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/12/2022,December,67.9,5.57,
laoc,um,423,c,6,13,5/15/2022,May,38.7,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/12/2022,December,61.8,5.73,
laoc,um,424,c,6,14,5/15/2022,May,37.5,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/12/2022,December,55.8,6.22,
laoc,um,425,c,6,15,5/15/2022,May,29.2,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/12/2022,December,80.5,7.17,
laoc,um,426,c,6,16,5/15/2022,May,32.1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/12/2022,December,60.1,6.02,
laoc,um,1514,d,1,1,5/15/2022,May,34.3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/12/2022,December,49.5,6.47,
laoc,um,1515,d,1,2,5/15/2022,May,34.5,4,,,,,,,,,,8/24/2022,Aug/Sept,53.3,6.43,,,,,,,,,,,,,,,,,,,12/12/2022,December,58,6.48,
laoc,um,1516,d,1,3,5/15/2022,May,27.3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/12/2022,December,44.9,6.27,
laoc,um,1517,d,1,4,5/15/2022,May,25.7,3,,6/24/2022,June,35.4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,12/12/2022,December,61.2,6.72,
laoc,um,1518,d,1,5,5/15/2022,May,33.5,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/12/2022,December,54.3,6.12,
laoc,um,1519,d,1,6,5/15/2022,May,20.1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/12/2022,December,72.2,5.98,
laoc,um,1520,d,1,7,5/15/2022,May,27.7,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/12/2022,December,57.3,6.03,
laoc,um,1521,d,1,8,5/15/2022,May,30.4,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/12/2022,December,66.9,6.45,
laoc,um,1522,d,1,9,5/15/2022,May,29.4,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/12/2022,December,57.2,5.48,
laoc,um,x,d,1,10,5/15/2022,May,24.6,2.5,,,,,,,,,,8/24/2022,Aug/Sept,39.6,5.38,,,,,,,12/8/2022,December,49.9,5.22,14.126,12.555,1.125129431,-0.83,-0.47,,-0.55,,12/12/2022,December,x,x,
laoc,um,1523,d,1,11,5/15/2022,May,28.9,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/12/2022,December,48.9,5.29,
laoc,um,1524,d,1,12,5/15/2022,May,29.5,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/12/2022,December,61.5,5.63,
laoc,um,1525,d,1,13,5/15/2022,May,29.9,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/12/2022,December,50.2,6.92,
laoc,um,1526,d,1,14,5/15/2022,May,30.2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/12/2022,December,48.5,5.25,
laoc,um,1527,d,1,15,5/15/2022,May,33.2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/12/2022,December,54.5,5.67,
laoc,um,1528,d,1,16,5/15/2022,May,33.6,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/12/2022,December,59.9,5.97,
laoc,um,1529,d,2,1,5/15/2022,May,29.3,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/12/2022,December,46.6,8.18,
laoc,um,1530,d,2,2,5/15/2022,May,25.3,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/12/2022,December,50.4,5.95,
laoc,um,1531,d,2,3,5/15/2022,May,22,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/12/2022,December,43.6,5.23,
laoc,um,1532,d,2,4,5/15/2022,May,39.7,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/12/2022,December,45,6.38,
laoc,um,1533,d,2,5,5/15/2022,May,23.7,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/12/2022,December,52.2,5.65,
laoc,um,1534,d,2,6,5/15/2022,May,26.6,3.5,,6/24/2022,June,35,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,12/12/2022,December,57.3,7.39,
laoc,um,1535,d,2,7,5/15/2022,May,28.6,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/12/2022,December,56,6.8,
laoc,um,1536,d,2,8,5/15/2022,May,36.7,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/12/2022,December,56.5,7.01,
laoc,um,1537,d,2,9,5/15/2022,May,29,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/12/2022,December,52.2,7.13,
laoc,um,1538,d,2,10,5/15/2022,May,34.4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/12/2022,December,55.5,7.17,
laoc,um,1539,d,2,11,5/15/2022,May,28.4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/12/2022,December,58.5,7.4,
laoc,um,x,d,2,12,5/15/2022,May,28.5,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/12/2022,December,x,x,
laoc,um,1540,d,2,13,5/15/2022,May,33.1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/12/2022,December,47.7,4.99,
laoc,um,1541,d,2,14,5/15/2022,May,27.5,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/12/2022,December,52.3,6.71,
laoc,um,1542,d,2,15,5/15/2022,May,32.9,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/12/2022,December,56.5,5.17,
laoc,um,x,d,2,16,5/15/2022,May,27.7,3.5,,,,,,,,,,8/24/2022,Aug/Sept,40.09,5.62,,,,,,,12/8/2022,December,20.8,5.81,11.972,12.288,0.974283854,-1.72,-1.14,,-0.74,,12/12/2022,December,x,x,
laoc,um,x,d,3,1,5/15/2022,May,16.6,2.5,,,,,,,,,,,,,,,,,,,,12/8/2022,December,37.7,4.05,10.601,10.389,1.020406199,-1.36,-0.89,,-0.85,,12/12/2022,December,x,x,
laoc,um,1543,d,3,2,5/15/2022,May,20.4,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/12/2022,December,55.5,4.02,
laoc,um,1544,d,3,3,5/15/2022,May,20.5,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/12/2022,December,46.1,5.44,
laoc,um,1545,d,3,4,5/15/2022,May,22.4,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/12/2022,December,52.6,5.52,
laoc,um,1546,d,3,5,5/15/2022,May,23.5,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/12/2022,December,44.9,5,
laoc,um,1547,d,3,6,5/15/2022,May,20.6,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/12/2022,December,42.6,4.65,
laoc,um,1548,d,3,7,5/15/2022,May,25.7,3.5,,,,,,,,,,8/24/2022,Aug/Sept,46.5,5.42,,,,,,,,,,,,,,,,,,,12/12/2022,December,47.6,4.78,
laoc,um,1549,d,3,8,5/15/2022,May,29.2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/12/2022,December,56.9,5.79,
laoc,um,1550,d,3,9,5/15/2022,May,24.7,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/12/2022,December,47,5.81,
laoc,um,1551,d,3,10,5/15/2022,May,36.8,4,,6/24/2022,June,40.7,5,,,,,,,,,,,,,,,,,,,,,,,,,,,12/12/2022,December,62.5,5.95,
laoc,um,1552,d,3,11,5/15/2022,May,34,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/12/2022,December,44,6.3,
laoc,um,1553,d,3,12,5/15/2022,May,20.4,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/12/2022,December,45.9,6.01,
laoc,um,1554,d,3,13,5/15/2022,May,23,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/12/2022,December,46.6,6.65,
laoc,um,1555,d,3,14,5/15/2022,May,24,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/12/2022,December,44.5,5.69,
laoc,um,x,d,3,15,5/15/2022,May,20.7,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/12/2022,December,x,x,
laoc,um,1556,d,3,16,5/15/2022,May,23,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/12/2022,December,42.5,6.44,
laoc,um,1557,d,4,1,5/15/2022,May,29,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/12/2022,December,59.8,5.87,
laoc,um,1558,d,4,2,5/15/2022,May,21,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/12/2022,December,51,5.54,
laoc,um,1559,d,4,3,5/15/2022,May,25.1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/12/2022,December,48.6,6.4,
laoc,um,1560,d,4,4,5/15/2022,May,26,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/12/2022,December,51.3,6.91,
laoc,um,1561,d,4,5,5/15/2022,May,25.7,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/12/2022,December,62,5.4,
laoc,um,1562,d,4,6,5/15/2022,May,27,2.5,,,,,,,,,,8/24/2022,Aug/Sept,64.3,5.67,,,,,,,,,,,,,,,,,,,12/12/2022,December,65.5,6.07,
laoc,um,1563,d,4,7,5/15/2022,May,21.5,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/12/2022,December,66,5.6,
laoc,um,1564,d,4,8,5/15/2022,May,23.4,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/12/2022,December,47,4.78,
laoc,um,1565,d,4,9,5/15/2022,May,31.5,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/12/2022,December,57.4,5.69,
laoc,um,1566,d,4,10,5/15/2022,May,30.3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/12/2022,December,57.7,5.6,
laoc,um,1567,d,4,11,5/15/2022,May,21.5,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/12/2022,December,56.9,7.31,
laoc,um,1568,d,4,12,5/15/2022,May,30.5,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/12/2022,December,57,5.76,
laoc,um,x,d,4,13,5/15/2022,May,28.3,3,,,,,,,,,,,,,,,,,,,,12/8/2022,December,51.9,6.13,17.37,13.268,1.309164908,-1.24,-0.85,,-0.44,,12/12/2022,December,x,x,
laoc,um,1569,d,4,14,5/15/2022,May,25.5,3,,6/24/2022,June,32.6,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,12/12/2022,December,47.6,6.5,
laoc,um,1570,d,4,15,5/15/2022,May,29.2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/12/2022,December,52,5.85,
laoc,um,1571,d,4,16,5/15/2022,May,38.7,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/12/2022,December,63.2,6.8,
laoc,um,1572,d,5,1,5/15/2022,May,37.4,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/12/2022,December,53.2,5.99,
laoc,um,1573,d,5,2,5/15/2022,May,25.2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/12/2022,December,45.6,5.24,
laoc,um,1574,d,5,3,5/15/2022,May,30.3,4,,,,,,,,,,8/24/2022,Aug/Sept,49.5,6.57,,,,,,,,,,,,,,,,,,,12/12/2022,December,49.6,6.37,
laoc,um,1575,d,5,4,5/15/2022,May,29.4,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/12/2022,December,48.2,5.27,
laoc,um,1576,d,5,5,5/15/2022,May,28,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/12/2022,December,48,4.97,
laoc,um,1577,d,5,6,5/15/2022,May,27,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/12/2022,December,53.8,5.24,
laoc,um,1578,d,5,7,5/15/2022,May,34,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/12/2022,December,56.2,6.32,
laoc,um,x,d,5,8,5/15/2022,May,37.3,3.5,,,,,,,,,,,,,,,,,,,,12/8/2022,December,53.6,6.68,15.033,13.936,1.078716992,-1.32,-0.73,,-0.57,,12/12/2022,December,x,x,
laoc,um,1579,d,5,9,5/15/2022,May,35.5,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/12/2022,December,58.6,5.62,
laoc,um,1580,d,5,10,5/15/2022,May,33.6,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/12/2022,December,66,6.83,
laoc,um,1581,d,5,11,5/15/2022,May,34.7,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/12/2022,December,66.7,6.19,
laoc,um,1582,d,5,12,5/15/2022,May,22,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/12/2022,December,60.5,5.18,
laoc,um,1583,d,5,13,5/15/2022,May,19.2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/12/2022,December,50.2,6.53,
laoc,um,1584,d,5,14,5/15/2022,May,27.6,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/12/2022,December,69.1,5.59,
laoc,um,x,d,5,15,5/15/2022,May,29.7,3,,6/24/2022,June,36.5,3.5,,,,,,,,,,,,,,,12/8/2022,December,61.2,5.39,15.251,14.39,1.059833218,-1.02,-0.82,,-0.83,,12/12/2022,December,x,x,
laoc,um,1585,d,5,16,5/15/2022,May,30.5,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/12/2022,December,59,6.63,
laoc,um,1586,d,6,1,5/15/2022,May,29.1,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/12/2022,December,56.3,7.01,
laoc,um,1587,d,6,2,5/15/2022,May,30.6,3,,6/24/2022,June,39,4,,,,,,,,,,,,,,,,,,,,,,,,,,,12/12/2022,December,51.2,6.09,
laoc,um,1588,d,6,3,5/15/2022,May,27.7,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/12/2022,December,54.5,6.48,
laoc,um,1589,d,6,4,5/15/2022,May,32,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/12/2022,December,56.5,6.41,
laoc,um,1590,d,6,5,5/15/2022,May,23.5,4,,,,,,,,,,8/24/2022,Aug/Sept,56.5,6.48,,,,,,,,,,,,,,,,,,,12/12/2022,December,58,6.49,
laoc,um,1591,d,6,6,5/15/2022,May,31.6,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/12/2022,December,73.6,6.16,
laoc,um,1592,d,6,7,5/15/2022,May,24.6,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/12/2022,December,60,5.64,
laoc,um,1593,d,6,8,5/15/2022,May,34,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/12/2022,December,50.8,5.36,
laoc,um,1594,d,6,9,5/15/2022,May,26.3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/12/2022,December,57.5,5.86,
laoc,um,1595,d,6,10,5/15/2022,May,33.2,3.5,,6/24/2022,June,42.5,4,,,,,,,,,,,,,,,12/8/2022,December,62.7,5.62,11.165,12.457,0.896283214,-1.75,-0.8,,-0.67,,12/12/2022,December,x,x,
laoc,um,1596,d,6,11,5/15/2022,May,26.5,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/12/2022,December,60.3,6.58,
laoc,um,1597,d,6,12,5/15/2022,May,30.1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/12/2022,December,52,5.85,
laoc,um,1598,d,6,13,5/15/2022,May,23.4,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/12/2022,December,55,5.3,
laoc,um,x,d,6,14,5/15/2022,May,29.2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/12/2022,December,62.5,5.19,
laoc,um,1599,d,6,15,5/15/2022,May,22.1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/12/2022,December,50,5.34,
laoc,um,1600,d,6,16,5/15/2022,May,31.5,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/12/2022,December,54.4,6.21,
laoc,cda,1,c,1,1,5/15/2022,May,43.3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/12/2022,December,59.5,6.08,
laoc,cda,2,c,1,2,5/15/2022,May,38.5,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/12/2022,December,48.5,5.61,
laoc,cda,x,c,1,3,5/15/2022,May,40.3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/12/2022,December,x,x,
laoc,cda,3,c,1,4,5/15/2022,May,37,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/12/2022,December,50.3,5.83,
laoc,cda,4,c,1,5,5/15/2022,May,35.5,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/12/2022,December,56.2,5.2,
laoc,cda,5,c,1,6,5/15/2022,May,36.2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/12/2022,December,48.5,4.76,
laoc,cda,6,c,1,7,5/15/2022,May,40.5,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/12/2022,December,50.3,5.51,
laoc,cda,7,c,1,8,5/15/2022,May,42.1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/12/2022,December,55.4,6.92,
laoc,cda,8,c,1,9,5/15/2022,May,50.3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/12/2022,December,62.9,6.55,
laoc,cda,9,c,1,10,5/15/2022,May,41.6,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/12/2022,December,57.1,5.85,
laoc,cda,10,c,1,11,5/15/2022,May,35.6,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/12/2022,December,56.2,5.08,
laoc,cda,11,c,1,12,5/15/2022,May,31.5,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/12/2022,December,47.7,4.6,
laoc,cda,12,c,1,13,5/15/2022,May,40.9,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/12/2022,December,53.5,6.51,
laoc,cda,13,c,1,14,5/15/2022,May,34,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/12/2022,December,51.7,5.51,
laoc,cda,x,c,1,15,5/15/2022,May,33,2.5,,,,,,,,,,8/22/2022,Aug/Sept,60.2,5.08,10.541,13.038,0.808482896,-1.44,-0.69,,,,,,,,,,,,,,12/12/2022,December,x,x,
laoc,cda,14,c,1,16,5/15/2022,May,41,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/12/2022,December,56.4,6.13,
laoc,cda,15,c,2,1,5/15/2022,May,36.5,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/12/2022,December,59.5,5.74,
laoc,cda,16,c,2,2,5/15/2022,May,33.5,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/12/2022,December,57.6,5.58,
laoc,cda,17,c,2,3,5/15/2022,May,36,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/12/2022,December,52,5.2,
laoc,cda,18,c,2,4,5/15/2022,May,37.5,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/12/2022,December,52.9,4.16,
laoc,cda,19,c,2,5,5/15/2022,May,32.2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/12/2022,December,69.5,6.29,
laoc,cda,x,c,2,6,5/15/2022,May,37,3,,,,,,,,,,,,,,,,,,,,12/8/2022,December,54.5,5.08,12.944,12.114,1.068515767,-0.85,-0.45,,-0.36,,12/12/2022,December,x,x,
laoc,cda,20,c,2,7,5/15/2022,May,40.1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/12/2022,December,57.5,5.74,
laoc,cda,21,c,2,8,5/15/2022,May,38,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/12/2022,December,58.8,5.87,
laoc,cda,22,c,2,9,5/15/2022,May,34.5,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/12/2022,December,62.1,6.09,
laoc,cda,23,c,2,10,5/15/2022,May,41.5,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/12/2022,December,69,6.04,
laoc,cda,24,c,2,11,5/15/2022,May,38.2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/12/2022,December,59.4,4.84,
laoc,cda,25,c,2,12,5/15/2022,May,36.7,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/12/2022,December,65,5.92,
